timestamp,source_ip,destination_ip,protocol,port,packet_size,flag,label
2024-01-04 00:00:26.200000+00:00,68.186.70.113,192.168.1.100,UDP,80,72,SYN,ddos
2024-01-05 00:21:00+00:00,192.168.1.55,194.165.16.5,TCP,8443,241,PSH,c2
2024-01-01 01:27:10+00:00,192.168.1.24,10.0.0.14,TCP,53,1072,FIN,benign
2024-01-01 00:38:40+00:00,192.168.1.38,10.0.0.13,TCP,8080,1154,SYN-ACK,benign
2024-01-01 01:47:20+00:00,192.168.1.9,10.0.0.12,HTTPS,443,1358,ACK,benign
2024-01-04 00:00:18.700000+00:00,119.242.86.126,192.168.1.100,TCP,80,59,UDP_FLOOD,ddos
2024-01-01 01:28:50+00:00,192.168.1.33,10.0.0.10,TCP,443,1386,ACK,benign
2024-01-06 00:09:40+00:00,192.168.1.88,198.51.100.55,TCP,8443,7533,PSH,data_exfiltration
2024-01-01 01:40:30+00:00,192.168.1.9,10.0.0.1,TCP,443,1458,SYN-ACK,benign
2024-01-04 00:00:00.900000+00:00,178.77.188.251,192.168.1.100,UDP,80,54,SYN,ddos
2024-01-03 00:00:42+00:00,198.51.100.7,192.168.1.1,TCP,414,55,SYN,scan
2024-01-03 00:02:37+00:00,203.0.113.5,192.168.1.1,TCP,51,82,SYN,scan
2024-01-01 00:10:00+00:00,192.168.1.36,10.0.0.13,TCP,80,1422,SYN-ACK,benign
2024-01-03 00:02:16.500000+00:00,198.51.100.7,192.168.1.1,TCP,866,66,SYN,scan
2024-01-01 00:15:20+00:00,192.168.1.29,10.0.0.5,TCP,53,947,FIN,benign
2024-01-02 00:00:06+00:00,45.33.1.2,192.168.1.10,TCP,22,224,login_failed,brute_force
2024-01-01 00:46:40+00:00,192.168.1.5,10.0.0.5,TCP,8080,894,SYN-ACK,benign
2024-01-03 00:01:01.500000+00:00,203.0.113.5,192.168.1.1,TCP,397,58,SYN,scan
2024-01-01 00:59:50+00:00,192.168.1.35,10.0.0.8,UDP,22,876,ACK,benign
2024-01-03 00:01:09+00:00,198.51.100.7,192.168.1.1,TCP,40,62,SYN,scan
2024-01-03 00:01:29.500000+00:00,203.0.113.5,192.168.1.1,TCP,300,79,SYN,scan
2024-01-02 00:03:07+00:00,45.33.3.1,192.168.1.10,TCP,22,202,failed,brute_force
2024-01-04 00:00:20.100000+00:00,96.89.103.146,192.168.1.100,UDP,443,70,SYN,ddos
2024-01-01 00:18:20+00:00,192.168.1.5,10.0.0.17,TCP,22,895,SYN-ACK,benign
2024-01-01 00:07:00+00:00,192.168.1.39,10.0.0.16,UDP,80,836,FIN,benign
2024-01-01 00:20:50+00:00,192.168.1.35,10.0.0.15,TCP,80,1031,ACK,benign
2024-01-01 00:34:00+00:00,192.168.1.49,10.0.0.2,TCP,80,978,SYN-ACK,benign
2024-01-01 00:08:40+00:00,192.168.1.47,10.0.0.8,TCP,22,1007,ACK,benign
2024-01-01 01:30:50+00:00,192.168.1.23,10.0.0.11,TCP,80,1101,ACK,benign
2024-01-01 00:11:20+00:00,192.168.1.18,10.0.0.5,TCP,443,1201,ACK,benign
2024-01-05 01:30:00+00:00,192.168.1.66,185.220.101.5,TCP,1337,254,PSH,c2
2024-01-04 00:00:22.700000+00:00,228.191.215.160,192.168.1.100,TCP,443,62,SYN,ddos
2024-01-01 00:30:30+00:00,192.168.1.1,10.0.0.12,UDP,80,1047,ACK,benign
2024-01-01 00:22:50+00:00,192.168.1.1,10.0.0.18,HTTPS,22,1159,SYN-ACK,benign
2024-01-02 00:03:59+00:00,45.33.3.3,192.168.1.20,TCP,22,165,failed,brute_force
2024-01-02 00:02:16+00:00,45.33.1.3,192.168.1.20,TCP,22,194,failed,brute_force
2024-01-01 00:22:00+00:00,192.168.1.35,10.0.0.6,TCP,80,1438,SYN-ACK,benign
2024-01-01 00:13:20+00:00,192.168.1.23,10.0.0.11,HTTPS,80,892,ACK,benign
2024-01-06 00:13:25+00:00,192.168.1.88,198.51.100.55,TCP,443,7610,PSH,data_exfiltration
2024-01-04 00:00:22+00:00,56.135.118.217,192.168.1.100,UDP,443,65,UDP_FLOOD,ddos
2024-01-01 01:30:10+00:00,192.168.1.31,10.0.0.2,HTTPS,8080,1429,ACK,benign
2024-01-05 00:18:00+00:00,192.168.1.55,185.220.101.5,TCP,4444,263,PSH,c2
2024-01-02 00:05:23+00:00,45.33.3.1,192.168.1.20,TCP,22,185,login_failed,brute_force
2024-01-01 00:27:30+00:00,192.168.1.7,10.0.0.11,TCP,8080,1195,ACK,benign
2024-01-01 00:41:20+00:00,192.168.1.36,10.0.0.2,TCP,53,1281,PSH,benign
2024-01-01 01:14:20+00:00,192.168.1.16,10.0.0.15,UDP,22,1053,SYN-ACK,benign
2024-01-04 00:00:19.400000+00:00,114.20.16.145,192.168.1.100,UDP,80,65,SYN,ddos
2024-01-02 00:03:18+00:00,45.33.3.1,192.168.1.10,TCP,22,181,SYN,brute_force
2024-01-03 00:01:50.500000+00:00,203.0.113.5,192.168.1.1,TCP,683,63,SYN,scan
2024-01-01 00:16:10+00:00,192.168.1.7,10.0.0.10,TCP,443,835,ACK,benign
2024-01-06 00:12:20+00:00,192.168.1.88,198.51.100.55,TCP,443,6959,ACK,data_exfiltration
2024-01-02 00:01:17+00:00,45.33.4.3,192.168.1.20,TCP,22,184,failed,brute_force
2024-01-03 00:02:12.500000+00:00,198.51.100.7,192.168.1.1,TCP,434,76,SYN,scan
2024-01-01 00:17:00+00:00,192.168.1.8,10.0.0.9,TCP,80,1258,ACK,benign
2024-01-01 01:12:20+00:00,192.168.1.44,10.0.0.14,UDP,443,1104,FIN,benign
2024-01-01 00:12:20+00:00,192.168.1.14,10.0.0.5,UDP,80,839,ACK,benign
2024-01-05 02:21:00+00:00,192.168.1.55,194.165.16.5,TCP,4444,257,PSH,c2
2024-01-03 00:02:02+00:00,198.51.100.7,192.168.1.1,TCP,420,67,SYN,scan
2024-01-02 00:04:18+00:00,45.33.3.3,192.168.1.20,TCP,22,236,failed,brute_force
2024-01-05 01:01:00+00:00,192.168.1.55,194.165.16.5,TCP,4444,255,ACK,c2
2024-01-05 00:20:00+00:00,192.168.1.66,194.165.16.5,TCP,8443,253,PSH,c2
2024-01-04 00:00:30+00:00,105.88.153.125,192.168.1.100,UDP,80,70,SYN,ddos
2024-01-02 00:01:42+00:00,45.33.3.4,192.168.1.20,TCP,22,184,failed,brute_force
2024-01-02 00:05:29+00:00,45.33.4.4,192.168.1.10,TCP,22,183,auth_fail,brute_force
2024-01-01 01:04:40+00:00,192.168.1.42,10.0.0.15,TCP,443,1196,SYN-ACK,benign
2024-01-01 00:39:10+00:00,192.168.1.34,10.0.0.4,HTTPS,80,1596,ACK,benign
2024-01-04 00:00:18.600000+00:00,62.109.167.37,192.168.1.100,TCP,80,65,SYN,ddos
2024-01-01 00:44:30+00:00,192.168.1.31,10.0.0.4,UDP,443,1116,ACK,benign
2024-01-03 00:01:38.500000+00:00,203.0.113.5,192.168.1.1,TCP,482,67,SYN,scan
2024-01-01 00:19:30+00:00,192.168.1.8,10.0.0.18,HTTPS,80,1374,ACK,benign
2024-01-04 00:00:28.600000+00:00,133.218.77.155,192.168.1.100,ICMP,80,71,UDP_FLOOD,ddos
2024-01-02 00:00:13+00:00,45.33.2.3,192.168.1.20,TCP,22,214,SYN,brute_force
2024-01-01 00:41:30+00:00,192.168.1.19,10.0.0.13,TCP,22,1175,FIN,benign
2024-01-04 00:00:13.200000+00:00,6.236.127.104,192.168.1.100,TCP,80,66,SYN,ddos
2024-01-06 00:14:05+00:00,192.168.1.88,203.0.113.99,TCP,443,7761,ACK,data_exfiltration
2024-01-01 00:15:40+00:00,192.168.1.45,10.0.0.3,TCP,443,1212,ACK,benign
2024-01-01 00:05:30+00:00,192.168.1.16,10.0.0.19,TCP,80,1369,ACK,benign
2024-01-04 00:00:14.300000+00:00,176.8.39.235,192.168.1.100,UDP,443,69,UDP_FLOOD,ddos
2024-01-05 00:17:00+00:00,192.168.1.55,194.165.16.5,TCP,1337,252,ACK,c2
2024-01-01 01:14:40+00:00,192.168.1.42,10.0.0.9,UDP,80,994,ACK,benign
2024-01-02 00:00:56+00:00,45.33.1.4,192.168.1.10,TCP,22,228,auth_fail,brute_force
2024-01-05 02:39:00+00:00,192.168.1.55,185.220.101.5,TCP,8443,235,PSH,c2
2024-01-04 00:00:19.700000+00:00,93.105.100.90,192.168.1.100,UDP,443,61,SYN,ddos
2024-01-01 00:00:00+00:00,192.168.1.39,10.0.0.13,UDP,443,1384,ACK,benign
2024-01-04 00:00:05.500000+00:00,191.11.31.177,192.168.1.100,UDP,80,68,SYN,ddos
2024-01-03 00:00:55.500000+00:00,198.51.100.7,192.168.1.1,TCP,986,51,RST,scan
2024-01-03 00:00:59+00:00,198.51.100.7,192.168.1.1,TCP,188,48,SYN,scan
2024-01-03 00:01:58+00:00,198.51.100.7,192.168.1.1,TCP,914,50,SYN,scan
2024-01-01 00:13:40+00:00,192.168.1.21,10.0.0.13,TCP,443,1305,ACK,benign
2024-01-03 00:02:29+00:00,203.0.113.5,192.168.1.1,TCP,969,58,SYN,scan
2024-01-02 00:00:16+00:00,45.33.2.3,192.168.1.20,TCP,22,199,auth_fail,brute_force
2024-01-06 00:07:55+00:00,192.168.1.88,203.0.113.99,TCP,8443,7982,ACK,data_exfiltration
2024-01-03 00:00:28+00:00,198.51.100.7,192.168.1.1,TCP,943,46,SYN,scan
2024-01-02 00:01:50+00:00,45.33.2.2,192.168.1.20,TCP,22,199,SYN,brute_force
2024-01-06 00:10:05+00:00,192.168.1.88,203.0.113.99,TCP,443,8230,ACK,data_exfiltration
2024-01-03 00:02:25+00:00,198.51.100.7,192.168.1.1,TCP,561,51,SYN,scan
2024-01-04 00:00:26+00:00,211.70.107.157,192.168.1.100,UDP,80,53,UDP_FLOOD,ddos
2024-01-04 00:00:16.800000+00:00,103.140.7.128,192.168.1.100,UDP,80,58,UDP_FLOOD,ddos
2024-01-01 01:07:20+00:00,192.168.1.13,10.0.0.5,HTTPS,80,1475,FIN,benign
2024-01-05 01:17:00+00:00,192.168.1.66,185.220.101.5,TCP,8443,254,PSH,c2
2024-01-03 00:02:34+00:00,198.51.100.7,192.168.1.1,TCP,991,55,RST,scan
2024-01-04 00:00:02+00:00,142.93.20.158,192.168.1.100,TCP,443,62,UDP_FLOOD,ddos
2024-01-01 00:17:20+00:00,192.168.1.11,10.0.0.1,UDP,443,1592,FIN,benign
2024-01-02 00:00:28+00:00,45.33.1.4,192.168.1.10,TCP,22,182,auth_fail,brute_force
2024-01-03 00:02:37.500000+00:00,203.0.113.5,192.168.1.1,TCP,811,76,SYN,scan
2024-01-02 00:02:46+00:00,45.33.3.4,192.168.1.20,TCP,22,205,auth_fail,brute_force
2024-01-01 00:10:20+00:00,192.168.1.4,10.0.0.13,UDP,80,874,ACK,benign
2024-01-02 00:03:12+00:00,45.33.4.4,192.168.1.10,TCP,22,177,failed,brute_force
2024-01-04 00:00:03.300000+00:00,168.254.12.35,192.168.1.100,UDP,80,63,SYN,ddos
2024-01-01 00:37:10+00:00,192.168.1.2,10.0.0.17,TCP,80,1425,FIN,benign
2024-01-01 00:24:10+00:00,192.168.1.15,10.0.0.19,HTTPS,80,1420,ACK,benign
2024-01-03 00:00:49+00:00,203.0.113.5,192.168.1.1,TCP,971,64,SYN,scan
2024-01-01 01:02:10+00:00,192.168.1.3,10.0.0.1,TCP,80,1435,ACK,benign
2024-01-04 00:00:10+00:00,100.5.225.49,192.168.1.100,UDP,443,63,UDP_FLOOD,ddos
2024-01-03 00:01:16+00:00,198.51.100.7,192.168.1.1,TCP,26,58,SYN,scan
2024-01-06 00:00:05+00:00,192.168.1.88,198.51.100.55,TCP,443,8216,PSH,data_exfiltration
2024-01-04 00:00:17.400000+00:00,130.141.159.93,192.168.1.100,TCP,80,66,UDP_FLOOD,ddos
2024-01-04 00:00:28.100000+00:00,157.220.8.88,192.168.1.100,UDP,443,61,SYN,ddos
2024-01-03 00:02:20+00:00,198.51.100.7,192.168.1.1,TCP,368,59,RST,scan
2024-01-01 00:01:30+00:00,192.168.1.11,10.0.0.7,HTTPS,53,1138,PSH,benign
2024-01-01 01:14:50+00:00,192.168.1.30,10.0.0.9,HTTPS,80,1050,ACK,benign
2024-01-02 00:00:48+00:00,45.33.3.2,192.168.1.20,TCP,22,159,login_failed,brute_force
2024-01-01 00:42:30+00:00,192.168.1.7,10.0.0.16,TCP,80,916,PSH,benign
2024-01-02 00:03:42+00:00,45.33.4.4,192.168.1.20,TCP,22,203,auth_fail,brute_force
2024-01-01 01:04:50+00:00,192.168.1.2,10.0.0.4,TCP,80,1102,FIN,benign
2024-01-02 00:04:08+00:00,45.33.4.4,192.168.1.20,TCP,22,167,login_failed,brute_force
2024-01-02 00:04:24+00:00,45.33.2.3,192.168.1.10,TCP,22,219,failed,brute_force
2024-01-05 00:53:00+00:00,192.168.1.66,185.220.101.5,TCP,4444,259,PSH,c2
2024-01-03 00:02:01+00:00,203.0.113.5,192.168.1.1,TCP,972,77,SYN,scan
2024-01-01 01:16:40+00:00,192.168.1.1,10.0.0.11,UDP,443,1491,ACK,benign
2024-01-03 00:02:19.500000+00:00,198.51.100.7,192.168.1.1,TCP,785,69,SYN,scan
2024-01-05 01:49:00+00:00,192.168.1.55,194.165.16.5,TCP,4444,267,ACK,c2
2024-01-03 00:01:29+00:00,203.0.113.5,192.168.1.1,TCP,409,68,SYN,scan
2024-01-02 00:04:58+00:00,45.33.3.2,192.168.1.20,TCP,22,226,login_failed,brute_force
2024-01-01 01:23:30+00:00,192.168.1.23,10.0.0.3,TCP,443,1290,SYN-ACK,benign
2024-01-02 00:01:19+00:00,45.33.2.3,192.168.1.20,TCP,22,210,login_failed,brute_force
2024-01-06 00:02:00+00:00,192.168.1.88,198.51.100.55,TCP,443,8541,PSH,data_exfiltration
2024-01-02 00:03:28+00:00,45.33.1.4,192.168.1.20,TCP,22,210,auth_fail,brute_force
2024-01-02 00:01:11+00:00,45.33.1.3,192.168.1.10,TCP,22,195,login_failed,brute_force
2024-01-01 01:29:50+00:00,192.168.1.13,10.0.0.4,TCP,443,1169,PSH,benign
2024-01-03 00:01:45.500000+00:00,198.51.100.7,192.168.1.1,TCP,181,55,SYN,scan
2024-01-02 00:00:37+00:00,45.33.4.1,192.168.1.10,TCP,22,178,failed,brute_force
2024-01-04 00:00:07.200000+00:00,171.15.211.48,192.168.1.100,TCP,80,63,UDP_FLOOD,ddos
2024-01-04 00:00:05.600000+00:00,240.231.100.222,192.168.1.100,UDP,80,77,UDP_FLOOD,ddos
2024-01-03 00:01:17.500000+00:00,198.51.100.7,192.168.1.1,TCP,663,63,RST,scan
2024-01-03 00:00:20.500000+00:00,198.51.100.7,192.168.1.1,TCP,584,71,SYN,scan
2024-01-01 01:02:00+00:00,192.168.1.33,10.0.0.15,HTTPS,80,1478,SYN-ACK,benign
2024-01-02 00:00:07+00:00,45.33.1.4,192.168.1.10,TCP,22,222,auth_fail,brute_force
2024-01-04 00:00:20.500000+00:00,249.62.197.210,192.168.1.100,UDP,443,66,UDP_FLOOD,ddos
2024-01-01 00:59:30+00:00,192.168.1.46,10.0.0.2,HTTPS,22,1266,ACK,benign
2024-01-02 00:05:07+00:00,45.33.4.3,192.168.1.10,TCP,22,192,failed,brute_force
2024-01-02 00:02:03+00:00,45.33.4.3,192.168.1.10,TCP,22,209,failed,brute_force
2024-01-02 00:01:15+00:00,45.33.4.3,192.168.1.20,TCP,22,177,auth_fail,brute_force
2024-01-03 00:00:22.500000+00:00,203.0.113.5,192.168.1.1,TCP,309,69,SYN,scan
2024-01-02 00:05:10+00:00,45.33.4.2,192.168.1.20,TCP,22,190,SYN,brute_force
2024-01-04 00:00:20.400000+00:00,226.230.248.182,192.168.1.100,UDP,443,66,SYN,ddos
2024-01-04 00:00:16.600000+00:00,221.75.184.225,192.168.1.100,TCP,443,67,SYN,ddos
2024-01-04 00:00:20.300000+00:00,236.171.116.163,192.168.1.100,TCP,443,71,UDP_FLOOD,ddos
2024-01-04 00:00:17+00:00,62.240.90.232,192.168.1.100,TCP,80,58,SYN,ddos
2024-01-04 00:00:32.200000+00:00,65.34.120.1,192.168.1.100,TCP,80,71,SYN,ddos
2024-01-03 00:02:11+00:00,198.51.100.7,192.168.1.1,TCP,425,42,RST,scan
2024-01-05 00:43:00+00:00,192.168.1.55,185.220.101.5,TCP,1337,270,PSH,c2
2024-01-05 01:39:00+00:00,192.168.1.66,185.220.101.5,TCP,1337,263,PSH,c2
2024-01-03 00:02:03+00:00,198.51.100.7,192.168.1.1,TCP,963,58,SYN,scan
2024-01-02 00:03:45+00:00,45.33.1.2,192.168.1.20,TCP,22,178,auth_fail,brute_force
2024-01-01 00:13:10+00:00,192.168.1.14,10.0.0.17,TCP,8080,1380,ACK,benign
2024-01-03 00:01:31+00:00,198.51.100.7,192.168.1.1,TCP,357,72,SYN,scan
2024-01-02 00:02:34+00:00,45.33.2.2,192.168.1.10,TCP,22,228,SYN,brute_force
2024-01-03 00:02:27.500000+00:00,198.51.100.7,192.168.1.1,TCP,132,57,SYN,scan
2024-01-02 00:00:11+00:00,45.33.4.2,192.168.1.10,TCP,22,206,failed,brute_force
2024-01-04 00:00:21.100000+00:00,23.137.58.187,192.168.1.100,UDP,80,68,SYN,ddos
2024-01-01 00:09:30+00:00,192.168.1.35,10.0.0.17,HTTPS,80,1442,ACK,benign
2024-01-01 00:22:10+00:00,192.168.1.37,10.0.0.2,HTTPS,8080,1132,ACK,benign
2024-01-03 00:01:15+00:00,198.51.100.7,192.168.1.1,TCP,11,80,SYN,scan
2024-01-02 00:04:33+00:00,45.33.4.1,192.168.1.20,TCP,22,149,failed,brute_force
2024-01-05 00:34:00+00:00,192.168.1.55,185.220.101.5,TCP,1337,268,PSH,c2
2024-01-02 00:02:43+00:00,45.33.3.2,192.168.1.10,TCP,22,189,login_failed,brute_force
2024-01-03 00:01:52+00:00,203.0.113.5,192.168.1.1,TCP,678,68,SYN,scan
2024-01-01 01:24:00+00:00,192.168.1.36,10.0.0.19,TCP,80,1238,ACK,benign
2024-01-05 02:04:00+00:00,192.168.1.55,185.220.101.5,TCP,1337,253,ACK,c2
2024-01-01 00:57:50+00:00,192.168.1.48,10.0.0.8,HTTPS,80,1076,ACK,benign
2024-01-01 01:04:20+00:00,192.168.1.2,10.0.0.6,TCP,80,1169,FIN,benign
2024-01-03 00:00:17+00:00,198.51.100.7,192.168.1.1,TCP,882,62,SYN,scan
2024-01-02 00:03:54+00:00,45.33.1.1,192.168.1.10,TCP,22,227,failed,brute_force
2024-01-02 00:02:48+00:00,45.33.2.3,192.168.1.20,TCP,22,152,auth_fail,brute_force
2024-01-06 00:05:35+00:00,192.168.1.88,198.51.100.55,TCP,8443,7988,ACK,data_exfiltration
2024-01-01 01:19:10+00:00,192.168.1.3,10.0.0.17,UDP,80,1008,SYN-ACK,benign
2024-01-04 00:00:15+00:00,33.188.113.221,192.168.1.100,UDP,443,60,SYN,ddos
2024-01-04 00:00:12.700000+00:00,236.221.123.222,192.168.1.100,UDP,80,69,SYN,ddos
2024-01-04 00:00:26.100000+00:00,107.103.194.19,192.168.1.100,UDP,80,63,SYN,ddos
2024-01-01 01:48:40+00:00,192.168.1.8,10.0.0.17,HTTPS,80,1308,ACK,benign
2024-01-01 00:28:40+00:00,192.168.1.28,10.0.0.3,TCP,443,1206,ACK,benign
2024-01-03 00:01:19.500000+00:00,198.51.100.7,192.168.1.1,TCP,237,64,SYN,scan
2024-01-01 00:06:20+00:00,192.168.1.37,10.0.0.14,UDP,443,1146,ACK,benign
2024-01-02 00:00:53+00:00,45.33.4.3,192.168.1.10,TCP,22,220,auth_fail,brute_force
2024-01-01 00:15:00+00:00,192.168.1.45,10.0.0.17,TCP,80,987,SYN-ACK,benign
2024-01-06 00:09:15+00:00,192.168.1.88,198.51.100.55,TCP,443,8250,ACK,data_exfiltration
2024-01-03 00:01:47.500000+00:00,198.51.100.7,192.168.1.1,TCP,105,56,RST,scan
2024-01-02 00:03:35+00:00,45.33.2.1,192.168.1.20,TCP,22,221,auth_fail,brute_force
2024-01-04 00:00:03.100000+00:00,127.113.80.7,192.168.1.100,UDP,80,62,SYN,ddos
2024-01-06 00:05:20+00:00,192.168.1.88,203.0.113.99,TCP,443,7722,PSH,data_exfiltration
2024-01-03 00:00:51.500000+00:00,203.0.113.5,192.168.1.1,TCP,485,70,SYN,scan
2024-01-03 00:01:22.500000+00:00,198.51.100.7,192.168.1.1,TCP,461,62,SYN,scan
2024-01-05 02:11:00+00:00,192.168.1.66,185.220.101.5,TCP,1337,249,ACK,c2
2024-01-06 00:11:05+00:00,192.168.1.88,203.0.113.99,TCP,443,8071,PSH,data_exfiltration
2024-01-01 01:23:10+00:00,192.168.1.30,10.0.0.8,TCP,80,1488,FIN,benign
2024-01-01 00:56:20+00:00,192.168.1.27,10.0.0.19,TCP,80,982,ACK,benign
2024-01-03 00:01:39+00:00,203.0.113.5,192.168.1.1,TCP,878,70,SYN,scan
2024-01-01 00:04:40+00:00,192.168.1.25,10.0.0.16,TCP,443,808,SYN-ACK,benign
2024-01-03 00:01:53.500000+00:00,203.0.113.5,192.168.1.1,TCP,221,57,SYN,scan
2024-01-04 00:00:07.900000+00:00,243.241.81.43,192.168.1.100,ICMP,80,62,UDP_FLOOD,ddos
2024-01-05 02:50:00+00:00,192.168.1.66,194.165.16.5,TCP,8443,259,ACK,c2
2024-01-02 00:04:45+00:00,45.33.3.2,192.168.1.10,TCP,22,184,failed,brute_force
2024-01-01 00:28:10+00:00,192.168.1.42,10.0.0.8,UDP,443,1090,PSH,benign
2024-01-04 00:00:08.400000+00:00,224.135.222.156,192.168.1.100,UDP,443,54,UDP_FLOOD,ddos
2024-01-03 00:01:43.500000+00:00,203.0.113.5,192.168.1.1,TCP,75,40,RST,scan
2024-01-03 00:02:11.500000+00:00,203.0.113.5,192.168.1.1,TCP,255,60,RST,scan
2024-01-04 00:00:29.300000+00:00,87.84.192.203,192.168.1.100,UDP,80,77,SYN,ddos
2024-01-02 00:04:12+00:00,45.33.4.1,192.168.1.20,TCP,22,213,SYN,brute_force
2024-01-01 01:21:50+00:00,192.168.1.16,10.0.0.18,UDP,80,1387,SYN-ACK,benign
2024-01-02 00:04:53+00:00,45.33.2.1,192.168.1.20,TCP,22,204,auth_fail,brute_force
2024-01-03 00:00:53.500000+00:00,203.0.113.5,192.168.1.1,TCP,639,54,RST,scan
2024-01-03 00:00:21+00:00,203.0.113.5,192.168.1.1,TCP,893,70,SYN,scan
2024-01-01 01:37:50+00:00,192.168.1.41,10.0.0.5,UDP,80,875,SYN-ACK,benign
2024-01-02 00:01:30+00:00,45.33.3.1,192.168.1.10,TCP,22,201,login_failed,brute_force
2024-01-01 01:49:30+00:00,192.168.1.17,10.0.0.12,UDP,22,1265,SYN-ACK,benign
2024-01-01 00:39:00+00:00,192.168.1.5,10.0.0.15,TCP,80,1186,SYN-ACK,benign
2024-01-02 00:01:12+00:00,45.33.2.2,192.168.1.20,TCP,22,195,login_failed,brute_force
2024-01-06 00:13:35+00:00,192.168.1.88,203.0.113.99,TCP,443,7845,ACK,data_exfiltration
2024-01-04 00:00:31.200000+00:00,130.230.15.3,192.168.1.100,TCP,443,64,SYN,ddos
2024-01-03 00:01:23+00:00,198.51.100.7,192.168.1.1,TCP,663,46,SYN,scan
2024-01-04 00:00:14.900000+00:00,118.208.221.9,192.168.1.100,UDP,80,60,UDP_FLOOD,ddos
2024-01-04 00:00:10.400000+00:00,168.92.167.190,192.168.1.100,UDP,443,71,UDP_FLOOD,ddos
2024-01-04 00:00:30.700000+00:00,199.139.36.52,192.168.1.100,UDP,80,58,UDP_FLOOD,ddos
2024-01-02 00:04:34+00:00,45.33.4.2,192.168.1.20,TCP,22,199,failed,brute_force
2024-01-03 00:01:49.500000+00:00,203.0.113.5,192.168.1.1,TCP,307,74,SYN,scan
2024-01-03 00:00:37.500000+00:00,198.51.100.7,192.168.1.1,TCP,546,63,SYN,scan
2024-01-01 00:18:00+00:00,192.168.1.35,10.0.0.4,TCP,8080,1193,FIN,benign
2024-01-04 00:00:22.200000+00:00,212.162.113.44,192.168.1.100,TCP,80,58,SYN,ddos
2024-01-01 01:34:40+00:00,192.168.1.35,10.0.0.2,TCP,80,1239,PSH,benign
2024-01-03 00:01:28.500000+00:00,203.0.113.5,192.168.1.1,TCP,874,80,SYN,scan
2024-01-03 00:01:32+00:00,203.0.113.5,192.168.1.1,TCP,1008,65,SYN,scan
2024-01-02 00:03:50+00:00,45.33.2.2,192.168.1.20,TCP,22,207,failed,brute_force
2024-01-02 00:04:47+00:00,45.33.1.4,192.168.1.10,TCP,22,185,login_failed,brute_force
2024-01-03 00:00:29+00:00,198.51.100.7,192.168.1.1,TCP,808,58,SYN,scan
2024-01-04 00:00:03.200000+00:00,16.227.250.16,192.168.1.100,UDP,443,67,SYN,ddos
2024-01-05 02:07:00+00:00,192.168.1.55,185.220.101.5,TCP,4444,249,PSH,c2
2024-01-04 00:00:12.600000+00:00,6.107.251.168,192.168.1.100,TCP,443,71,SYN,ddos
2024-01-02 00:03:44+00:00,45.33.4.4,192.168.1.20,TCP,22,194,login_failed,brute_force
2024-01-05 00:22:00+00:00,192.168.1.66,185.220.101.5,TCP,4444,260,ACK,c2
2024-01-02 00:03:10+00:00,45.33.4.1,192.168.1.20,TCP,22,184,failed,brute_force
2024-01-02 00:01:14+00:00,45.33.2.4,192.168.1.20,TCP,22,231,auth_fail,brute_force
2024-01-02 00:00:57+00:00,45.33.2.4,192.168.1.20,TCP,22,188,login_failed,brute_force
2024-01-01 01:15:40+00:00,192.168.1.26,10.0.0.6,UDP,443,987,ACK,benign
2024-01-01 00:44:00+00:00,192.168.1.28,10.0.0.6,TCP,443,1394,FIN,benign
2024-01-01 00:12:30+00:00,192.168.1.31,10.0.0.1,TCP,80,1129,ACK,benign
2024-01-05 00:07:00+00:00,192.168.1.66,194.165.16.5,TCP,1337,232,PSH,c2
2024-01-01 01:14:00+00:00,192.168.1.35,10.0.0.19,HTTPS,22,1338,FIN,benign
2024-01-01 01:05:50+00:00,192.168.1.43,10.0.0.4,UDP,443,879,FIN,benign
2024-01-01 00:29:20+00:00,192.168.1.20,10.0.0.5,TCP,80,1491,SYN-ACK,benign
2024-01-03 00:00:26+00:00,203.0.113.5,192.168.1.1,TCP,186,56,SYN,scan
2024-01-05 01:25:00+00:00,192.168.1.55,194.165.16.5,TCP,1337,267,ACK,c2
2024-01-04 00:00:08.100000+00:00,206.67.140.100,192.168.1.100,UDP,443,69,UDP_FLOOD,ddos
2024-01-04 00:00:06+00:00,154.108.130.84,192.168.1.100,TCP,443,70,SYN,ddos
2024-01-01 01:39:10+00:00,192.168.1.13,10.0.0.13,TCP,80,1237,SYN-ACK,benign
2024-01-01 00:10:10+00:00,192.168.1.40,10.0.0.16,TCP,443,963,FIN,benign
2024-01-03 00:02:33+00:00,198.51.100.7,192.168.1.1,TCP,247,53,RST,scan
2024-01-02 00:03:32+00:00,45.33.1.3,192.168.1.20,TCP,22,169,failed,brute_force
2024-01-04 00:00:16.900000+00:00,251.55.231.106,192.168.1.100,UDP,443,69,SYN,ddos
2024-01-06 00:04:25+00:00,192.168.1.88,198.51.100.55,TCP,8443,8674,ACK,data_exfiltration
2024-01-01 00:46:20+00:00,192.168.1.48,10.0.0.13,UDP,80,851,ACK,benign
2024-01-01 00:06:00+00:00,192.168.1.44,10.0.0.9,TCP,443,1011,FIN,benign
2024-01-06 00:12:30+00:00,192.168.1.88,198.51.100.55,TCP,8443,7531,PSH,data_exfiltration
2024-01-02 00:00:02+00:00,45.33.2.2,192.168.1.10,TCP,22,188,failed,brute_force
